,Customer Type,Type of Travel,Class,satisfaction,Flight Distance,Inflight entertainment,Baggage handling,Arrival Delay in Minutes
88618,1,1,1,1,1217,5,3,7.0
88619,1,1,2,1,260,4,4,20.0
88620,1,2,3,2,95,5,1,2.0
88621,1,2,2,2,1024,5,5,29.0
88622,1,2,2,1,1849,1,2,0.0
88624,1,1,1,1,806,5,3,0.0
88625,1,2,2,2,2303,5,5,13.0
88626,2,2,3,2,187,3,3,0.0
88629,1,2,2,2,2998,5,5,0.0
88631,1,1,3,1,1616,5,1,0.0
88632,1,2,2,2,859,4,4,26.0
88635,1,2,3,2,677,4,5,14.0
88637,1,2,2,2,448,4,4,3.0
88638,1,1,3,1,409,4,4,21.0
88639,1,1,1,1,370,2,5,0.0
88640,2,2,3,1,1379,1,5,0.0
88641,1,2,2,2,1165,5,3,15.0
88642,1,1,3,2,1444,3,3,2.0
88643,2,2,3,1,164,1,3,3.0
88645,1,1,1,1,695,2,3,0.0
88647,1,2,3,2,1136,5,5,0.0
88648,1,1,3,1,569,1,5,1.0
88653,1,1,2,2,1061,3,4,0.0
88655,1,1,3,1,108,2,4,7.0
88656,1,1,3,1,507,3,2,1.0
88657,1,1,3,1,926,4,5,0.0
88658,1,2,2,2,2287,4,4,0.0
88659,1,2,3,2,763,4,4,0.0
88660,1,2,3,1,368,2,2,48.0
88663,2,2,3,1,516,4,4,0.0
88664,1,2,3,1,1013,1,1,28.0
88665,2,2,2,2,980,4,5,0.0
88668,1,2,2,2,2133,2,2,75.0
88670,1,1,3,1,468,3,5,0.0
88671,1,1,3,1,919,4,4,1.0
88672,1,2,2,1,3823,2,2,0.0
88673,2,2,2,2,1276,3,4,4.0
88675,2,2,3,1,503,3,2,0.0
88677,1,1,3,1,1021,5,5,0.0
88678,1,1,2,1,1547,1,4,11.0
88679,1,2,2,2,2052,4,4,2.0
88680,1,2,2,2,928,4,4,8.0
88682,2,2,3,1,358,4,5,0.0
88684,1,2,2,2,2841,4,5,0.0
88685,1,2,2,2,479,4,4,0.0
88686,1,1,3,2,201,3,5,0.0
88687,1,2,2,2,1817,2,2,0.0
88689,1,1,1,1,599,5,4,0.0
88690,1,1,3,1,859,2,3,24.0
88692,1,2,2,1,1766,2,4,133.0
88693,2,2,2,1,972,1,5,0.0
88694,1,1,1,1,899,5,1,0.0
88696,1,2,2,1,2009,3,2,59.0
88697,1,1,3,1,1029,4,3,0.0
88698,1,2,2,1,1573,1,3,0.0
88699,1,2,2,2,2165,3,3,3.0
88700,1,2,2,2,606,4,4,7.0
88701,2,2,2,2,1493,5,5,6.0
88702,1,2,2,2,239,5,5,4.0
88703,1,1,3,2,1005,3,5,75.0
88704,1,2,3,2,158,5,3,0.0
88707,1,2,1,1,1504,1,4,74.0
88708,2,2,2,1,632,1,5,7.0
88709,1,2,3,1,479,2,4,28.0
88711,1,1,3,1,226,1,4,7.0
88712,1,2,2,2,1772,5,5,1.0
88714,1,2,2,1,184,0,2,0.0
88715,1,2,2,2,587,5,5,25.0
88716,1,2,2,2,2568,4,4,0.0
88718,2,2,3,1,761,5,3,7.0
88719,1,1,3,1,1546,4,4,11.0
88720,1,1,3,1,106,2,1,0.0
88721,1,1,1,1,1597,1,1,3.0
88723,1,2,2,2,152,4,4,4.0
88725,1,2,3,1,634,3,3,7.0
88726,1,2,2,2,2226,4,4,24.0
88727,1,2,2,2,3618,2,2,0.0
88728,1,2,1,1,280,2,3,9.0
88729,1,1,3,1,359,3,3,32.0
88730,1,2,2,2,1438,4,4,6.0
88733,1,1,1,1,1107,5,4,40.0
88734,1,2,1,1,315,2,4,0.0
88735,1,1,3,1,1694,1,4,0.0
88740,2,2,3,1,262,5,4,77.0
88741,1,2,2,2,2271,2,2,0.0
88744,1,2,2,2,201,4,5,29.0
88745,1,1,3,1,109,3,2,0.0
88748,1,1,2,1,674,3,3,0.0
88750,1,2,2,2,3333,4,4,24.0
88751,1,2,2,2,2541,5,5,26.0
88752,1,1,3,1,705,1,5,0.0
88753,1,1,3,1,2153,4,5,412.0
88754,1,2,1,2,67,4,4,3.0
88755,1,1,3,1,1846,4,3,0.0
88756,1,2,2,1,689,2,2,0.0
88757,2,2,3,1,1287,2,4,94.0
88761,2,2,3,1,304,5,3,10.0
88762,1,2,2,2,2266,4,4,10.0
88764,1,2,2,1,1041,3,3,17.0
88765,1,1,3,1,853,5,5,0.0
88766,2,2,2,1,109,1,4,49.0
88767,1,2,3,1,2370,1,4,100.0
88768,1,1,3,1,1123,4,4,5.0
88769,1,1,3,1,785,4,4,5.0
88770,1,2,2,2,594,4,5,0.0
88771,1,1,2,1,795,2,2,18.0
88772,1,2,2,2,3300,4,3,0.0
88776,1,1,3,1,2521,4,5,37.0
88777,1,1,3,1,563,3,3,133.0
88779,1,2,2,1,1835,1,1,0.0
88780,2,2,2,2,370,4,5,0.0
88781,1,2,2,2,937,4,4,5.0
88783,1,1,3,1,624,3,3,6.0
88786,1,2,2,2,2097,4,1,6.0
88787,1,2,3,2,272,3,5,2.0
88788,2,2,3,2,769,1,5,0.0
88789,1,2,3,1,854,3,3,15.0
88790,1,2,2,2,643,4,4,10.0
88791,2,2,3,1,762,4,1,3.0
88792,1,2,3,2,109,2,5,31.0
88793,1,2,2,2,3475,5,5,0.0
88794,1,2,2,1,2146,1,1,0.0
88796,1,1,2,1,643,5,4,0.0
88797,2,2,3,1,488,3,3,6.0
88798,2,2,2,1,361,5,4,5.0
88799,1,1,3,1,156,5,3,0.0
88800,1,1,1,2,1747,5,2,0.0
88801,1,1,3,1,362,2,5,16.0
88802,1,2,2,2,1756,5,5,0.0
88803,1,1,3,1,670,3,4,38.0
88804,1,2,2,2,2451,5,5,1.0
88805,1,2,3,1,268,1,3,0.0
88806,1,2,2,1,1079,2,4,0.0
88807,1,2,2,2,2405,4,4,0.0
88808,1,2,2,2,447,4,4,69.0
88809,1,1,1,1,967,4,4,38.0
88810,1,1,1,1,2588,1,4,0.0
88813,1,2,3,1,118,4,4,10.0
88814,1,2,2,2,764,2,4,18.0
88816,1,1,3,1,925,3,4,17.0
88818,1,2,2,2,1052,5,5,28.0
88819,1,2,3,2,1010,5,5,5.0
88820,1,2,1,1,834,1,4,23.0
88821,1,2,3,2,1372,5,5,0.0
88823,1,1,3,1,2125,4,3,0.0
88826,1,2,3,1,528,3,4,0.0
88829,1,2,3,1,689,4,3,164.0
88830,1,1,3,1,2475,3,3,20.0
88831,1,1,3,1,647,5,1,0.0
88832,1,1,3,1,517,1,3,156.0
88833,1,1,3,1,404,4,3,11.0
88834,1,2,3,1,1048,3,4,0.0
88835,1,2,2,2,495,5,5,21.0
88836,1,2,2,2,3353,4,4,12.0
88837,2,2,3,1,1428,3,2,14.0
88838,2,2,2,2,599,2,5,54.0
88839,1,1,3,2,1315,5,4,0.0
88840,1,2,3,1,903,2,3,14.0
88842,1,1,3,2,628,3,4,0.0
88843,2,2,3,1,950,1,4,0.0
88844,2,2,3,1,268,1,1,0.0
88845,1,1,3,2,1542,4,3,0.0
88847,1,2,2,2,3962,5,1,12.0
88848,1,1,3,1,314,3,4,0.0
88849,1,2,2,2,3314,2,2,0.0
88850,1,1,1,1,365,5,4,20.0
88851,2,2,2,1,733,5,4,0.0
88854,1,2,2,2,372,5,5,10.0
88855,1,2,2,1,964,1,1,0.0
88857,1,2,2,1,1700,3,3,0.0
88858,1,2,2,2,216,5,3,0.0
88860,1,2,2,2,1839,5,5,0.0
88861,2,2,3,2,1472,5,5,0.0
88862,1,1,3,1,888,2,5,17.0
88863,1,1,1,2,396,4,4,0.0
88864,2,2,3,1,197,5,5,0.0
88865,1,2,2,2,1843,5,5,19.0
88866,1,1,3,1,837,2,3,10.0
88868,1,2,2,2,3777,4,5,34.0
88869,1,1,3,1,3904,3,4,23.0
88870,2,2,3,1,1048,1,3,8.0
88871,1,1,2,1,337,5,4,0.0
88872,1,2,2,2,1599,4,4,5.0
88873,1,2,2,2,1977,3,4,33.0
88874,1,1,3,1,328,2,4,4.0
88875,1,2,2,2,3130,3,3,4.0
88876,1,2,2,2,2603,4,1,0.0
88877,1,2,3,1,284,1,3,1.0
88879,1,2,2,1,3510,3,3,31.0
88880,1,1,3,1,871,4,2,276.0
88882,1,2,2,2,2950,4,5,4.0
88883,1,1,3,2,2399,3,3,0.0
88884,2,2,3,1,1034,3,5,0.0
88886,2,2,3,1,567,5,2,1.0
88887,1,2,2,2,1076,5,4,13.0
88888,2,2,2,1,307,3,4,8.0
88890,1,2,3,1,689,1,4,7.0
88891,1,1,3,1,1703,4,5,36.0
88892,1,2,2,2,1753,4,5,0.0
88893,1,2,2,2,668,4,4,11.0
88894,1,1,3,1,370,4,2,8.0
88897,1,2,2,2,1784,4,5,0.0
88898,2,2,2,1,328,1,5,9.0
88901,1,1,3,1,577,5,5,19.0
88907,1,2,2,2,1855,5,5,47.0
88909,1,2,2,1,2353,2,4,186.0
88910,1,2,2,2,2075,4,4,14.0
88911,2,2,3,1,594,5,4,0.0
88912,2,2,2,2,589,2,5,0.0
88913,2,2,2,1,888,3,4,27.0
88915,1,2,2,2,589,2,4,0.0
88916,1,2,2,2,1696,5,5,1.0
88917,1,2,2,1,2590,2,2,37.0
88918,2,2,3,2,1399,1,5,2.0
88919,1,1,2,1,833,5,4,2.0
88920,2,2,3,2,1242,1,5,17.0
88922,1,2,1,1,1021,2,4,0.0
88923,1,1,3,2,606,2,4,97.0
88925,1,1,3,1,1076,2,3,0.0
88929,1,2,2,2,67,4,4,107.0
88930,1,1,3,1,936,1,4,24.0
88931,2,2,2,1,642,3,4,53.0
88933,1,2,3,2,209,5,5,24.0
88936,1,2,3,2,373,3,3,0.0
88938,1,2,2,2,2252,5,5,2.0
88939,1,2,2,2,3943,5,4,17.0
88940,1,1,3,1,990,4,4,16.0
88941,1,1,3,2,1452,5,4,0.0
88942,1,2,2,2,404,4,4,21.0
88943,2,2,3,1,328,4,4,4.0
88944,1,1,3,1,719,2,2,7.0
88946,1,2,2,2,2120,5,5,12.0
88947,1,2,2,2,3565,4,4,31.0
88948,1,2,3,1,356,3,3,4.0
88949,1,2,3,1,160,4,4,3.0
88950,1,1,3,1,469,3,3,9.0
88951,1,2,2,2,1835,4,5,8.0
88952,1,2,2,2,579,5,5,0.0
88955,1,2,2,2,954,5,4,0.0
88956,1,2,2,2,1197,5,5,9.0
88957,1,2,2,2,2055,4,5,0.0
88958,2,2,3,1,528,3,4,113.0
88959,1,1,2,2,289,1,4,0.0
88960,1,2,3,1,2404,4,2,149.0
88961,1,2,2,2,2183,2,2,110.0
88963,2,2,3,1,679,2,5,9.0
88964,1,2,1,1,929,2,2,11.0
88965,2,2,3,1,631,4,4,0.0
88966,1,2,2,2,3216,5,5,0.0
88967,2,2,3,1,224,3,3,0.0
88970,1,2,2,1,1764,1,1,0.0
88971,1,2,2,2,2629,1,5,15.0
88972,2,2,3,1,361,1,2,58.0
88975,2,2,3,1,448,3,3,0.0
88976,1,2,2,2,1688,5,4,24.0
88978,1,2,2,2,2800,2,5,47.0
88979,1,2,2,2,1017,5,3,0.0
88980,1,2,2,2,3299,2,2,0.0
88981,1,2,2,2,2920,5,5,18.0
88982,1,1,3,1,708,5,5,112.0
88983,2,2,2,2,1322,2,4,16.0
88984,1,2,2,1,2363,3,3,0.0
88985,1,1,3,1,421,1,2,19.0
88988,1,2,2,2,862,5,5,30.0
88989,1,2,2,2,3209,5,2,67.0
88990,1,1,1,1,295,4,4,0.0
88992,2,2,2,1,349,4,4,19.0
88993,1,2,2,1,2136,2,2,0.0
88994,2,2,2,1,1407,5,4,0.0
88995,1,1,3,1,183,5,4,16.0
88996,1,2,2,2,2762,5,5,0.0
88997,1,1,2,1,950,2,2,0.0
88998,1,1,3,2,925,4,4,0.0
88999,1,2,2,1,3329,3,1,0.0
89002,1,1,3,1,1205,1,4,1.0
89004,1,2,3,2,667,5,4,0.0
89005,1,2,2,1,2120,2,2,131.0
89006,1,1,3,1,2378,4,4,123.0
89007,1,1,1,1,447,1,3,0.0
89008,1,2,1,2,350,5,2,33.0
89009,2,2,3,1,143,3,2,23.0
89010,1,1,3,2,657,2,3,0.0
89011,1,2,2,2,1751,2,2,0.0
89013,1,2,2,1,2699,1,4,8.0
89014,1,2,2,1,1482,4,4,41.0
89015,1,2,2,1,4243,2,2,5.0
89016,1,2,3,2,1215,4,4,0.0
89017,1,1,3,1,1874,1,2,0.0
89020,1,1,3,1,1744,5,2,0.0
89021,1,2,2,1,1535,1,1,0.0
89024,1,1,3,1,2139,5,4,55.0
89025,1,1,3,1,140,5,1,0.0
89027,2,1,3,1,1075,1,4,0.0
89029,2,2,3,1,86,1,4,1.0
89031,1,1,1,1,451,3,2,0.0
89036,1,2,2,1,861,3,3,61.0
89038,1,2,2,1,2969,2,2,1.0
89039,1,2,2,2,3514,4,5,4.0
89041,1,2,3,1,991,2,4,1.0
89042,1,2,2,2,3846,5,4,0.0
89043,2,2,2,1,2378,1,4,0.0
89044,1,1,3,1,546,5,5,0.0
89045,1,1,3,1,125,4,2,42.0
89046,1,2,2,2,1788,3,4,0.0
89047,1,2,2,1,2583,4,4,4.0
89048,1,2,2,2,2056,4,4,85.0
89049,1,2,2,1,2802,3,2,41.0
89053,2,2,3,1,325,1,3,0.0
89054,1,2,2,1,67,3,4,103.0
89055,1,2,3,2,874,5,4,7.0
89056,1,1,3,1,196,3,2,33.0
89057,1,1,3,1,319,5,4,0.0
89059,2,2,3,1,820,1,3,0.0
89060,1,2,3,2,550,4,2,3.0
89061,1,1,3,1,738,4,4,14.0
89063,1,2,3,2,1065,4,2,22.0
89066,1,2,2,2,503,3,3,3.0
89068,1,1,3,1,224,1,4,0.0
89069,2,2,2,2,1481,1,5,0.0
89070,1,1,3,1,210,3,3,0.0
89071,1,1,3,1,184,1,2,61.0
89072,1,1,3,1,888,3,4,11.0
89074,1,2,2,2,3557,1,2,219.0
89075,1,2,3,1,1133,4,3,26.0
89076,1,2,3,1,991,3,4,0.0
89077,1,1,3,1,544,1,5,0.0
89078,2,2,3,2,433,4,5,0.0
89079,1,1,3,1,253,2,4,0.0
89080,1,1,3,1,1404,4,4,0.0
89081,1,1,3,1,2253,4,5,0.0
89082,1,1,3,1,631,2,5,74.0
89083,1,2,2,2,2907,5,5,12.0
89086,1,2,3,2,557,5,3,17.0
89087,1,2,1,1,542,3,3,0.0
89090,1,1,3,1,759,4,3,30.0
89092,1,1,3,1,1464,5,4,9.0
89093,1,2,2,2,77,5,5,0.0
89095,1,2,3,2,605,5,3,84.0
89096,1,1,3,1,967,1,5,12.0
89097,1,1,3,1,192,2,4,75.0
89098,1,2,2,1,931,2,3,0.0
89099,2,2,2,1,357,3,5,0.0
89100,1,1,3,1,1608,1,4,10.0
89101,1,1,3,1,707,3,5,11.0
89102,2,2,2,2,650,1,5,116.0
89103,1,2,3,1,1072,1,4,14.0
89104,1,2,2,2,585,4,4,3.0
89105,1,1,3,1,853,2,4,44.0
89106,1,1,3,1,1035,1,5,0.0
89107,1,2,3,2,692,4,4,0.0
89108,1,2,2,1,2723,1,1,0.0
89110,1,1,1,2,2370,3,5,115.0
89111,1,2,2,2,2113,4,4,1.0
89114,1,1,2,1,337,2,2,0.0
89115,2,2,2,1,405,3,4,12.0
89116,2,2,3,1,147,2,2,3.0
89117,1,1,3,1,867,4,5,7.0
89119,1,2,3,1,134,1,3,1.0
89120,2,2,3,1,530,2,1,0.0
89121,2,2,2,2,1150,3,4,0.0
89122,1,2,2,1,543,2,2,56.0
89124,2,2,3,1,332,5,4,58.0
89125,1,1,3,1,271,3,4,0.0
89127,2,2,3,2,1144,2,1,0.0
89128,1,2,3,1,451,2,2,21.0
89129,2,2,3,1,255,3,3,1.0
89130,1,1,1,1,209,5,2,2.0
89131,2,2,3,1,192,2,3,0.0
89132,1,2,2,2,2077,4,4,5.0
89133,1,2,3,1,1182,2,3,87.0
89134,2,2,3,1,589,5,2,8.0
89135,2,2,3,1,783,1,1,1.0
89136,1,1,3,1,516,2,4,27.0
89138,1,2,2,2,2201,4,4,0.0
89139,2,2,2,2,668,5,5,438.0
89140,1,1,3,2,293,1,4,0.0
89141,1,1,2,1,301,4,5,0.0
89142,1,1,3,1,1127,2,4,0.0
89144,2,2,3,1,552,5,2,0.0
89146,1,2,2,1,3238,4,4,0.0
89147,1,1,2,2,622,5,5,4.0
89148,2,2,3,1,143,3,4,13.0
89149,1,2,2,2,3220,5,5,26.0
89151,1,2,2,2,113,5,5,3.0
89153,2,2,3,1,1147,4,5,0.0
89154,2,2,3,1,783,4,3,102.0
89155,2,2,1,1,467,1,2,0.0
89156,1,2,2,1,1674,3,3,0.0
89157,1,1,3,2,333,1,1,0.0
89158,1,1,3,1,829,2,2,7.0
89159,2,2,3,1,602,4,2,0.0
89160,1,2,2,2,2596,5,4,0.0
89161,1,2,2,2,2279,4,4,24.0
89162,2,2,3,1,395,3,3,0.0
89163,1,1,3,1,879,5,4,0.0
89166,2,2,3,1,404,1,3,29.0
89168,1,2,2,2,409,4,4,10.0
89169,1,1,3,1,2454,1,3,15.0
89170,1,2,2,1,2448,4,3,105.0
89173,1,1,1,2,189,1,5,0.0
89174,1,2,2,2,1783,4,4,13.0
89175,1,1,3,1,692,1,4,7.0
89176,1,2,2,1,3997,3,2,59.0
89177,1,2,3,2,163,4,2,0.0
89178,1,2,2,2,2366,5,5,108.0
89179,1,2,2,2,775,4,4,8.0
89182,1,1,3,2,2296,5,5,3.0
89184,1,2,2,2,3059,1,1,26.0
89185,1,1,3,1,569,4,3,0.0
89186,1,1,3,1,220,4,3,169.0
89187,1,2,2,2,2489,5,4,0.0
89188,1,1,3,1,862,1,5,58.0
89189,1,2,2,2,3109,2,2,22.0
89190,1,2,2,2,1235,3,3,3.0
89191,1,2,3,1,985,2,3,3.0
89193,1,1,3,1,1620,3,4,32.0
89194,1,2,2,1,1986,4,4,0.0
89195,1,2,2,1,1511,1,1,9.0
89196,1,2,2,2,3641,5,4,0.0
89197,1,1,3,1,313,1,5,0.0
89200,1,2,3,2,175,3,2,0.0
89201,1,2,3,2,837,5,3,2.0
89202,2,2,3,1,101,4,4,0.0
89203,1,2,2,1,2672,1,1,55.0
89204,1,2,2,2,1440,3,3,18.0
89205,1,1,1,1,313,1,1,0.0
89206,1,2,3,2,277,4,4,42.0
89208,1,1,3,1,964,4,3,0.0
89209,1,2,2,2,2342,2,5,0.0
89210,1,2,3,1,173,1,3,11.0
89211,2,2,3,1,397,3,4,33.0
89212,1,1,3,1,327,3,4,41.0
89214,1,2,2,2,556,4,4,0.0
89215,1,2,3,2,1134,4,3,0.0
89217,2,2,3,1,261,1,4,6.0
89218,1,1,3,1,849,2,5,36.0
89220,1,2,2,2,403,4,4,4.0
89222,2,2,3,2,948,5,3,2.0
89224,1,2,2,2,1790,2,2,103.0
89225,1,2,2,2,2148,4,5,0.0
89227,1,2,2,1,3475,3,3,30.0
89229,1,2,2,2,507,3,3,77.0
89230,1,2,2,2,3678,3,3,20.0
89232,2,2,2,1,622,4,4,0.0
89236,2,2,2,2,1306,3,5,35.0
89237,1,1,3,2,770,3,4,0.0
89238,1,2,2,2,3007,5,5,12.0
89239,1,2,3,1,1781,3,3,0.0
89241,1,1,1,2,866,4,5,0.0
89242,2,2,3,1,1425,1,2,8.0
89244,2,2,3,1,304,1,2,47.0
89245,1,2,2,1,2510,1,1,20.0
89246,2,2,3,2,1065,3,4,0.0
89248,1,2,2,1,216,3,2,10.0
89250,2,2,3,1,1028,3,3,3.0
89251,1,2,2,2,2071,5,5,0.0
89253,2,2,1,1,402,2,3,3.0
89254,1,2,2,2,342,4,4,2.0
89256,2,2,3,2,447,5,1,0.0
89257,1,2,2,2,3587,3,3,14.0
89258,1,2,2,1,2075,1,1,21.0
89259,2,2,2,1,781,3,3,8.0
89260,1,2,2,2,639,4,5,0.0
89262,2,2,2,1,460,3,3,4.0
89263,2,2,2,1,2227,5,4,0.0
89264,1,2,1,2,425,5,5,66.0
89266,1,2,2,1,2728,1,1,0.0
89267,1,2,2,2,1044,5,5,18.0
89268,2,2,3,1,251,3,1,0.0
89269,1,2,2,1,488,3,3,25.0
89272,1,2,2,2,3575,4,4,0.0
89273,2,2,3,1,547,1,4,14.0
89277,1,2,1,2,266,5,3,7.0
89278,1,1,3,1,364,5,3,1.0
89279,1,2,2,2,106,5,5,72.0
89280,2,2,2,2,1747,3,4,0.0
89281,1,1,3,1,140,2,2,15.0
89284,1,2,1,1,214,1,1,0.0
89288,2,2,3,1,551,2,4,0.0
89290,2,2,2,2,989,4,5,0.0
89291,1,1,3,1,1217,2,4,138.0
89292,2,2,3,1,399,1,4,5.0
89293,1,1,1,1,1164,3,3,15.0
89294,1,1,3,1,588,1,3,0.0
89296,1,2,2,2,971,4,4,87.0
89298,1,1,3,1,814,4,4,3.0
89299,1,2,2,2,113,4,5,4.0
89301,2,2,2,1,575,1,3,4.0
89302,1,1,3,1,528,2,4,35.0
89303,1,2,2,1,2061,1,1,32.0
89304,1,1,3,1,1400,4,5,0.0
89305,1,1,1,1,1126,4,4,2.0
89306,1,1,3,1,214,1,1,11.0
89307,1,1,3,1,296,4,4,27.0
89308,1,2,1,2,990,4,5,0.0
89309,1,1,3,1,233,4,4,6.0
89310,1,2,2,1,1838,1,1,0.0
89311,1,1,3,1,1072,3,3,47.0
89313,2,2,3,1,391,4,1,0.0
89314,1,2,2,1,495,2,4,0.0
89315,1,2,2,1,1216,4,4,0.0
89316,1,2,2,2,3665,5,5,0.0
89317,1,2,2,1,2969,1,4,0.0
89318,1,2,2,2,2441,4,4,28.0
89319,1,2,2,2,239,4,4,76.0
89321,2,2,2,1,192,4,3,1.0
89322,1,2,2,1,2577,2,2,24.0
89323,1,1,3,1,1605,3,3,9.0
89324,1,1,1,1,646,2,3,0.0
89325,1,1,3,1,309,5,5,226.0
89326,1,1,3,1,868,3,4,16.0
89327,1,1,3,1,1099,3,3,0.0
89328,1,1,3,1,1250,1,1,13.0
89329,1,1,3,1,488,5,3,0.0
89330,1,1,3,1,316,4,2,112.0
89331,1,1,3,1,239,4,3,0.0
89333,1,2,3,2,287,5,5,0.0
89334,1,1,3,1,1562,5,3,0.0
89335,1,2,3,1,641,1,3,0.0
89337,1,2,2,2,3861,2,2,0.0
89338,1,2,2,2,852,4,3,0.0
89340,1,1,3,1,802,2,1,0.0
89341,1,1,3,2,2446,5,5,0.0
89342,1,1,3,1,322,2,3,4.0
89343,2,2,2,1,409,4,2,100.0
89345,1,1,1,1,163,5,4,0.0
89346,1,2,2,2,1074,3,3,14.0
89347,2,2,2,2,762,5,4,0.0
89348,1,2,2,1,746,3,4,14.0
89349,1,2,2,1,2454,3,3,6.0
89351,1,1,3,1,860,2,5,0.0
89353,1,2,2,2,2488,5,5,14.0
89354,1,2,3,1,323,4,4,0.0
89356,2,2,3,1,679,3,3,140.0
89357,2,2,2,2,1089,1,4,0.0
89358,1,2,2,2,479,5,5,1.0
89359,1,1,3,1,566,3,5,17.0
89360,2,2,3,2,967,4,5,0.0
89362,2,2,2,1,308,3,5,0.0
89363,1,1,1,1,173,3,4,0.0
89364,1,2,2,2,651,4,1,62.0
89365,2,2,3,1,1747,5,4,0.0
89366,1,2,2,2,3243,4,4,0.0
89367,1,2,2,2,670,4,5,0.0
89368,1,1,1,1,1919,2,3,0.0
89369,1,2,2,2,2897,5,5,11.0
89370,1,2,2,1,1721,2,2,16.0
89371,1,2,2,1,349,2,2,12.0
89372,1,2,2,2,1620,3,5,0.0
89374,2,2,2,1,515,2,5,0.0
89375,1,2,2,1,483,1,1,3.0
89376,1,2,3,2,260,4,5,22.0
89377,2,2,1,2,1739,2,5,0.0
89378,1,1,3,1,1440,3,3,6.0
89380,2,2,2,1,2556,2,3,0.0
89381,1,2,2,2,175,5,4,72.0
89382,1,1,3,2,802,5,2,0.0
89384,2,2,3,1,262,2,4,261.0
89385,1,2,3,1,731,3,4,94.0
89386,1,2,3,2,2253,5,5,11.0
89387,1,1,3,1,1249,3,4,10.0
89390,1,2,2,1,3473,2,1,0.0
89391,1,2,2,2,2124,4,4,0.0
89392,1,1,3,1,308,1,1,0.0
89393,1,2,2,1,2747,1,3,0.0
89397,2,2,3,1,602,4,4,7.0
89398,1,2,2,2,2833,5,4,43.0
89399,2,2,3,1,258,1,4,0.0
89400,1,1,3,1,228,5,1,0.0
89401,1,2,2,2,2448,5,5,6.0
89402,1,1,3,1,783,1,1,0.0
89403,1,1,1,1,1080,4,5,5.0
89404,1,2,3,1,409,4,4,0.0
89405,2,2,3,1,449,3,4,0.0
89407,1,2,2,2,2679,4,5,0.0
89408,2,2,3,1,552,2,3,1.0
89409,1,2,1,1,1635,1,4,6.0
89410,2,2,2,1,728,2,5,0.0
89411,1,2,2,2,3477,4,2,13.0
89412,1,2,3,2,265,4,1,0.0
89413,1,2,2,1,2260,2,3,18.0
89414,2,2,3,2,467,5,4,0.0
89415,1,1,1,1,1956,5,5,567.0
89416,1,2,2,2,1539,5,5,52.0
89417,1,2,2,2,3539,4,4,2.0
89418,2,2,2,1,771,2,5,0.0
89420,1,1,3,1,1562,5,5,8.0
89421,2,2,3,1,315,2,3,0.0
89422,2,2,3,1,1344,5,1,82.0
89423,1,1,1,1,964,1,3,0.0
89424,1,2,3,2,231,5,2,14.0
89425,1,1,3,1,1139,5,1,0.0
89426,1,2,2,1,473,3,3,0.0
89428,1,2,3,2,102,5,2,4.0
89429,1,2,3,2,223,4,5,3.0
89430,2,2,3,1,1235,1,5,0.0
89431,2,2,3,1,455,2,1,0.0
89433,1,2,2,1,403,1,1,0.0
89435,1,2,2,2,3779,5,5,35.0
89436,1,2,3,1,386,4,3,10.0
89437,2,2,3,1,1338,4,3,0.0
89438,1,2,3,2,101,4,1,3.0
89440,2,2,3,2,1674,1,4,107.0
89441,2,2,2,1,1173,2,4,53.0
89442,1,2,3,1,719,1,3,33.0
89443,1,1,3,1,957,3,4,99.0
89444,2,2,3,1,580,5,3,0.0
89445,1,1,3,1,694,5,4,18.0
89447,1,2,2,2,1825,2,2,12.0
89448,1,2,3,2,258,1,2,16.0
89449,1,2,3,1,414,2,3,46.0
89453,1,2,2,2,3139,5,5,0.0
89456,1,2,2,1,3438,2,2,5.0
89458,2,2,3,1,1440,3,4,30.0
89461,2,2,2,2,247,4,4,26.0
89463,1,1,3,1,1120,3,4,17.0
89464,1,2,3,2,238,4,1,0.0
89465,1,2,3,1,369,1,3,38.0
89466,1,2,2,2,589,4,4,47.0
89467,1,2,3,1,414,1,4,0.0
89468,1,1,3,1,585,5,4,0.0
89469,1,1,3,1,516,4,2,1.0
89471,2,1,3,1,488,1,3,0.0
89472,1,2,2,1,2817,2,2,0.0
89474,1,1,2,1,895,4,5,18.0
89475,1,1,3,1,532,3,3,0.0
89476,1,2,2,2,2932,5,5,0.0
89477,1,1,3,1,588,5,5,68.0
89478,1,2,2,1,541,3,3,0.0
89479,1,1,3,1,562,5,2,9.0
89480,1,1,3,1,857,1,3,21.0
89481,1,1,3,1,277,3,3,39.0
89482,2,2,3,1,259,1,3,0.0
89483,1,2,3,1,1182,4,4,0.0
89484,1,2,3,1,1127,1,3,0.0
89485,1,1,3,1,1258,2,2,0.0
89486,2,2,3,2,1491,5,3,13.0
89488,1,1,3,2,920,1,1,43.0
89490,1,2,2,1,3318,4,4,0.0
89492,1,2,1,2,1008,5,5,0.0
89495,1,2,2,1,480,2,2,0.0
89496,1,2,2,1,585,4,4,91.0
89497,1,1,3,1,651,3,3,0.0
89498,1,2,2,2,1892,4,2,0.0
89499,1,1,3,1,334,2,3,41.0
89500,2,2,3,2,1061,3,4,0.0
89503,1,2,2,1,2497,2,4,40.0
89504,2,2,3,1,717,5,3,0.0
89506,1,1,2,1,326,4,2,0.0
89508,1,2,2,1,202,4,3,8.0
